time,open,high,low,close,tick_volume,spread,real_volume
1719356400,1.07155,1.07156,1.07109,1.07132,611,1,0
1719360000,1.07116,1.07148,1.0701100000000001,1.07125,243,1,0
1719363600,1.07121,1.07153,1.07118,1.07124,357,1,0
1719367200,1.07125,1.07125,1.07089,1.07091,516,0,0
1719370800,1.07091,1.07125,1.07062,1.07114,860,1,0
1719374400,1.07114,1.07163,1.07107,1.07158,1274,1,0
1719378000,1.07157,1.07179,1.07087,1.07099,795,0,0
1719381600,1.07099,1.07125,1.07094,1.07109,652,1,0
1719385200,1.0711,1.07115,1.07076,1.07103,607,1,0
1719388800,1.07103,1.07112,1.07022,1.07038,916,1,0
1719392400,1.07036,1.07054,1.06938,1.06947,1611,1,0
1719396000,1.06948,1.06959,1.06853,1.06941,1989,0,0
1719399600,1.06937,1.06998,1.06901,1.06947,1686,1,0
1719403200,1.06947,1.06996,1.06881,1.0689,1661,1,0
1719406800,1.0689,1.0689,1.06819,1.06848,1724,0,0
1719410400,1.06848,1.06946,1.06796,1.06942,1897,0,0
1719414000,1.0694,1.06945,1.0677,1.0677,2579,1,0
1719417600,1.06771,1.06822,1.06659,1.0675,2954,1,0
1719421200,1.06748,1.06957,1.06746,1.06802,3090,0,0
1719424800,1.06803,1.06873,1.06744,1.06819,2293,1,0
1719428400,1.0682,1.06877,1.06793,1.06821,1637,1,0
1719432000,1.06821,1.06909,1.06814,1.06857,1590,0,0
1719435600,1.06852,1.06855,1.06783,1.068,1136,0,0
1719439200,1.068,1.06815,1.0675,1.0681,1083,1,0
1719442800,1.06809,1.06814,1.06772,1.06797,570,0,0
1719446400,1.06787,1.06807,1.0674,1.06798,129,5,0
1719450000,1.06799,1.0682,1.06792,1.06804,482,0,0
1719453600,1.06807,1.06814,1.06772,1.06798,596,0,0
1719457200,1.06799,1.06817,1.0677,1.06782,1059,1,0
1719460800,1.06782,1.06894,1.0677699999999999,1.06885,1040,1,0
1719464400,1.06885,1.06916,1.06882,1.06893,996,1,0
1719468000,1.06893,1.06924,1.06882,1.06907,640,0,0
1719471600,1.06908,1.06947,1.06906,1.06942,673,0,0
1719475200,1.06942,1.06972,1.06919,1.06957,826,0,0
1719478800,1.06953,1.06989,1.0691,1.06931,1594,1,0
1719482400,1.06927,1.0698,1.06883,1.06902,2069,0,0
1719486000,1.06901,1.06914,1.06805,1.06879,1950,0,0
1719489600,1.06879,1.07009,1.06872,1.06971,1895,0,0
1719493200,1.06973,1.07043,1.06906,1.07036,1811,0,0
1719496800,1.07035,1.0704,1.06925,1.06926,1701,0,0
1719500400,1.06927,1.0722,1.06927,1.07195,3048,0,0
1719504000,1.0719400000000001,1.07264,1.07172,1.07205,2897,1,0
1719507600,1.07204,1.07253,1.07078,1.07125,2879,0,0
1719511200,1.07125,1.07129,1.07003,1.0707,2179,1,0
1719514800,1.0707,1.07102,1.07031,1.07066,1570,1,0
1719518400,1.07066,1.07084,1.07043,1.07049,1333,0,0
1719522000,1.07053,1.07077,1.0702099999999999,1.07056,1384,1,0
1719525600,1.07056,1.0707200000000001,1.07012,1.07027,1241,1,0
1719529200,1.07027,1.07051,1.07024,1.07032,489,0,0
1719532800,1.06999,1.0714,1.06996,1.07049,286,1,0
1719536400,1.07048,1.07055,1.07026,1.07039,323,1,0
1719540000,1.07041,1.07093,1.07036,1.07076,419,1,0
1719543600,1.07077,1.07107,1.06975,1.06977,886,0,0
1719547200,1.06977,1.0699,1.06853,1.0691,1728,0,0
1719550800,1.06911,1.06971,1.06879,1.06939,1193,1,0
1719554400,1.06939,1.06948,1.0689899999999999,1.06921,693,1,0
1719558000,1.06921,1.06921,1.06857,1.06867,642,1,0
1719561600,1.06867,1.06924,1.06859,1.06902,750,1,0
1719565200,1.06903,1.06982,1.069,1.06967,1586,1,0
1719568800,1.06968,1.07039,1.06917,1.06969,2171,0,0
1719572400,1.06968,1.07001,1.06923,1.06979,2039,1,0
1719576000,1.06979,1.07094,1.06934,1.0709,1863,0,0
1719579600,1.07092,1.07103,1.07042,1.07094,1726,0,0
1719583200,1.07094,1.07117,1.0692,1.06972,1656,1,0
1719586800,1.06971,1.07195,1.06946,1.07049,3223,1,0
1719590400,1.07048,1.07079,1.06927,1.06981,3090,0,0
1719594000,1.06991,1.0722,1.06927,1.07184,3838,1,0
1719597600,1.0718,1.0718,1.07094,1.07112,2838,0,0
1719601200,1.07109,1.07216,1.07097,1.07159,1917,0,0
1719604800,1.07158,1.07248,1.07135,1.07144,1464,0,0
1719608400,1.0714299999999999,1.07184,1.07109,1.07116,1405,1,0
1719612000,1.07118,1.07125,1.0706,1.0711,1628,1,0
1719615600,1.07109,1.07144,1.07078,1.07116,1068,1,0
1719792000,1.0745,1.0745,1.07354,1.07383,545,1,0
1719795600,1.07358,1.07412,1.07319,1.0737,1027,1,0
1719799200,1.07372,1.07396,1.0734,1.07351,713,0,0
1719802800,1.07351,1.07496,1.07347,1.07457,1589,0,0
1719806400,1.07455,1.0761,1.07429,1.07483,1769,0,0
1719810000,1.07483,1.07551,1.07468,1.0755,1236,0,0
1719813600,1.07549,1.07565,1.07514,1.07528,835,1,0
1719817200,1.07527,1.07587,1.07523,1.07547,752,0,0
1719820800,1.07542,1.0762,1.07541,1.07555,1126,0,0
1719824400,1.07554,1.07762,1.07554,1.077,2479,0,0
1719828000,1.07699,1.0772599999999999,1.07512,1.07541,2421,0,0
1719831600,1.07542,1.07721,1.07496,1.07684,1940,0,0
1719835200,1.07678,1.07686,1.07561,1.07573,1508,1,0
1719838800,1.07572,1.07572,1.07473,1.07486,1378,0,0
1719842400,1.07486,1.07523,1.07426,1.0749,1494,0,0
1719846000,1.0749,1.07498,1.074,1.07484,2381,0,0
1719849600,1.07485,1.07596,1.07481,1.07596,2649,0,0
1719853200,1.07649,1.07694,1.07286,1.07301,3764,0,0
1719856800,1.07301,1.07305,1.07197,1.07269,2491,0,0
1719860400,1.07269,1.07332,1.07243,1.07314,1763,0,0
1719864000,1.07315,1.07338,1.0728,1.07292,1236,0,0
1719867600,1.07293,1.073,1.07242,1.07296,1336,1,0
1719871200,1.07294,1.07392,1.07293,1.07383,1260,1,0
1719874800,1.07384,1.07425,1.07379,1.07397,598,0,0
1719878400,1.07384,1.07395,1.07301,1.07376,246,5,0
1719882000,1.07385,1.07417,1.07365,1.07373,409,1,0
1719885600,1.07373,1.0737700000000001,1.07358,1.07364,513,1,0
1719889200,1.07365,1.07384,1.07332,1.07348,981,1,0
1719892800,1.07348,1.07364,1.07319,1.07345,971,1,0
1719896400,1.07344,1.07359,1.0732,1.07351,847,1,0
1719900000,1.07351,1.07355,1.07307,1.07322,666,1,0
1719903600,1.07322,1.07332,1.07283,1.07295,768,0,0
1719907200,1.07295,1.07329,1.07268,1.07318,891,0,0
1719910800,1.07319,1.07357,1.07249,1.07249,1790,0,0
1719914400,1.07249,1.07281,1.0712,1.07181,2461,1,0
1719918000,1.07182,1.07239,1.07144,1.07201,2154,0,0
1719921600,1.072,1.07226,1.07169,1.07202,321,1,0
1719964800,1.07444,1.07456,1.07368,1.07443,236,2,0
1719968400,1.07445,1.07492,1.07445,1.0749,434,0,0
1719972000,1.0749,1.07492,1.07466,1.07481,475,0,0
1719975600,1.07481,1.0754299999999999,1.07472,1.0748,945,0,0
1719979200,1.0748,1.0748,1.07406,1.07419,721,0,0
1719982800,1.07419,1.07469,1.07419,1.07439,679,1,0
1719986400,1.07437,1.07451,1.0743,1.07436,542,1,0
1719990000,1.07436,1.07446,1.07419,1.07424,379,1,0
1719993600,1.07424,1.07424,1.0735999999999999,1.07386,677,0,0
1719997200,1.07386,1.07481,1.07368,1.0747,1571,1,0
1720000800,1.07469,1.07617,1.07469,1.07596,2225,0,0
1720004400,1.07596,1.07635,1.07553,1.07582,1673,0,0
1720008000,1.07581,1.07623,1.07544,1.07552,1681,1,0
1720011600,1.07552,1.07627,1.07525,1.07584,1464,1,0
1720015200,1.07585,1.07621,1.07563,1.07576,1429,1,0
1720018800,1.07575,1.07782,1.0755,1.07744,2250,0,0
1720022400,1.07745,1.07923,1.07718,1.07883,2303,1,0
1720026000,1.07879,1.08168,1.07879,1.08058,3971,0,0
1720029600,1.08057,1.0809,1.0796999999999999,1.07988,2597,0,0
1720033200,1.07988,1.08004,1.07919,1.07957,1591,0,0
1720036800,1.07958,1.07958,1.0782,1.07834,1056,0,0
1720040400,1.07834,1.07846,1.07781,1.07802,886,1,0
1720044000,1.078,1.07877,1.07798,1.07849,674,1,0
1720047600,1.07849,1.07885,1.0781,1.0781,480,0,0
1720051200,1.07804,1.07869,1.07778,1.07863,289,1,0
1720054800,1.07856,1.07901,1.07856,1.07895,360,0,0
1720058400,1.07895,1.07916,1.07881,1.07911,349,0,0
1720062000,1.07911,1.07937,1.07888,1.07926,807,0,0
1720065600,1.07926,1.0795,1.07881,1.07907,1013,1,0
1720069200,1.07908,1.07914,1.07863,1.07863,594,1,0
1720072800,1.07863,1.07874,1.07835,1.07852,572,1,0
1720076400,1.07853,1.07872,1.0784799999999999,1.07865,526,1,0
1720080000,1.07865,1.07908,1.07847,1.07901,738,1,0
1720083600,1.07901,1.07933,1.0785,1.07925,1758,0,0
1720087200,1.07924,1.07967,1.0789,1.07945,1950,0,0
1720090800,1.07946,1.0803,1.07939,1.08018,1857,0,0
1720094400,1.08017,1.08029,1.07953,1.07977,1533,1,0
1720098000,1.07977,1.08015,1.07939,1.08009,1244,1,0
1720101600,1.08009,1.0802,1.07962,1.0796999999999999,1356,1,0
1720105200,1.07969,1.0802100000000001,1.07959,1.0796999999999999,1347,1,0
1720108800,1.07969,1.08016,1.07945,1.0801,1413,0,0
1720112400,1.0801,1.08092,1.07993,1.0808200000000001,1563,0,0
1720116000,1.08083,1.08138,1.0807,1.08107,1071,1,0
1720119600,1.08107,1.08137,1.08097,1.08122,557,0,0
1720123200,1.08122,1.0812599999999999,1.08106,1.08115,240,1,0
1720126800,1.08115,1.08125,1.0811,1.08119,209,0,0
1720130400,1.08119,1.08131,1.08118,1.0813,343,1,0
1720134000,1.08129,1.08137,1.08091,1.081,548,0,0
1720137600,1.08089,1.08116,1.08088,1.08105,239,5,0
1720141200,1.08105,1.08136,1.08101,1.08117,323,0,0
1720144800,1.08117,1.0812,1.08095,1.08104,552,0,0
1720148400,1.08104,1.08179,1.08102,1.08147,1036,1,0
1720152000,1.08146,1.08179,1.08137,1.08158,898,1,0
1720155600,1.08158,1.0818,1.08142,1.08179,628,1,0
1720159200,1.08179,1.08244,1.08177,1.08217,834,0,0
1720162800,1.08218,1.08226,1.08196,1.0822,703,1,0
1720166400,1.0822,1.08225,1.08192,1.08214,688,1,0
1720170000,1.08214,1.08258,1.08188,1.08192,1188,1,0
1720173600,1.08193,1.08302,1.08164,1.08291,1818,0,0
1720177200,1.08289,1.08305,1.08227,1.0828,1501,0,0
1720180800,1.0828,1.08307,1.08257,1.0826500000000001,1249,0,0
1720184400,1.0826500000000001,1.08318,1.08222,1.08247,1195,0,0
1720188000,1.08247,1.08252,1.08182,1.0819,1208,1,0
1720191600,1.08191,1.08418,1.08026,1.08296,3651,0,0
1720195200,1.08296,1.0834,1.08142,1.08192,3829,0,0
1720198800,1.08192,1.08262,1.08107,1.0824,3395,0,0
1720202400,1.08239,1.08305,1.08192,1.08277,2367,0,0
1720206000,1.08278,1.08303,1.08232,1.08254,1436,0,0
1720209600,1.08255,1.08304,1.08249,1.08279,1123,1,0
1720213200,1.0828,1.08371,1.08276,1.08371,1027,0,0
1720216800,1.08368,1.08425,1.08365,1.08411,1154,0,0
1720220400,1.08409,1.0841,1.08363,1.08397,907,0,0
1720396800,1.0802,1.08211,1.08002,1.08191,462,1,0
1720400400,1.08268,1.08327,1.08243,1.08245,772,1,0
1720404000,1.08247,1.08279,1.08219,1.08258,862,1,0
1720407600,1.08257,1.08294,1.0818699999999999,1.08216,1292,0,0
1720411200,1.08216,1.08294,1.08201,1.08291,1204,0,0
1720414800,1.08291,1.083,1.0825,1.0826,901,1,0
1720418400,1.0826,1.08362,1.08259,1.08314,905,0,0
1720422000,1.08315,1.08317,1.08273,1.08287,641,1,0
1720425600,1.08287,1.08299,1.08211,1.08223,1034,0,0
1720429200,1.08227,1.08292,1.08146,1.08217,2150,0,0
1720432800,1.08217,1.08381,1.08208,1.08368,2680,0,0
1720436400,1.08369,1.08429,1.08346,1.08384,2215,1,0
1720440000,1.08382,1.08417,1.08353,1.08381,1669,1,0
1720443600,1.08381,1.08398,1.08237,1.08298,1594,1,0
1720447200,1.08298,1.08335,1.08268,1.08334,1693,1,0
1720450800,1.08335,1.08446,1.08322,1.08436,2177,0,0
1720454400,1.08442,1.08449,1.08383,1.08411,2260,0,0
1720458000,1.08408,1.08447,1.08322,1.08347,2343,1,0
1720461600,1.08348,1.08361,1.08312,1.08348,1644,1,0
1720465200,1.08346,1.0836,1.08285,1.08323,1193,0,0
1720468800,1.08322,1.08336,1.08294,1.0832,1040,1,0
1720472400,1.0832,1.0832,1.08234,1.08259,957,1,0
1720476000,1.08259,1.08266,1.08222,1.08249,1046,0,0
1720479600,1.08249,1.0825,1.0822,1.08232,698,0,0
1720483200,1.08223,1.08246,1.08222,1.08245,195,6,0
1720486800,1.08243,1.08258,1.0824,1.08257,356,1,0
1720490400,1.08258,1.08314,1.08256,1.08306,436,1,0
1720494000,1.0830899999999999,1.08333,1.08263,1.0827,753,0,0
1720497600,1.0827,1.08297,1.08227,1.08236,913,1,0
1720501200,1.08236,1.08275,1.08191,1.0826500000000001,777,1,0
1720504800,1.08264,1.08298,1.08259,1.08282,537,1,0
1720508400,1.08281,1.08312,1.08279,1.08296,574,1,0
1720512000,1.08296,1.08307,1.08261,1.08286,760,1,0
1720515600,1.08286,1.08302,1.08237,1.08249,1350,0,0
1720519200,1.08247,1.08299,1.08171,1.08175,1904,0,0
1720522800,1.08175,1.08241,1.0815,1.08225,1624,0,0
1720526400,1.08224,1.08258,1.08185,1.08227,1309,0,0
1720530000,1.08226,1.08284,1.08202,1.08223,1308,1,0
1720533600,1.08222,1.0824,1.08121,1.08137,1480,0,0
1720537200,1.08138,1.08177,1.08125,1.08157,1798,0,0
1720540800,1.08156,1.0826,1.08156,1.08219,2233,0,0
1720544400,1.08219,1.08279,1.08096,1.08154,3510,0,0
1720548000,1.08154,1.08192,1.08055,1.0812599999999999,2470,0,0
1720551600,1.08127,1.08162,1.08058,1.08098,1665,0,0
1720555200,1.08099,1.08137,1.08064,1.08092,1513,0,0
1720558800,1.08091,1.0814300000000001,1.0808200000000001,1.08133,1356,0,0
1720562400,1.08137,1.08159,1.08107,1.0814,1041,0,0
1720566000,1.0814300000000001,1.08166,1.08129,1.08131,516,1,0
1720569600,1.08115,1.08156,1.08092,1.0815,234,1,0
1720573200,1.0815,1.08154,1.08134,1.08145,320,0,0
1720576800,1.08146,1.08161,1.08141,1.08144,409,1,0
1720580400,1.0814300000000001,1.08167,1.08112,1.08122,860,1,0
1720584000,1.08121,1.08154,1.08107,1.08146,928,1,0
1720587600,1.08146,1.08169,1.08119,1.08168,1007,1,0
1720591200,1.08168,1.08211,1.08164,1.08201,549,1,0
1720594800,1.08201,1.08205,1.08175,1.08185,653,1,0
1720598400,1.08185,1.08212,1.08159,1.08176,702,1,0
1720602000,1.08175,1.08234,1.08148,1.0822,1472,0,0
1720605600,1.08221,1.08249,1.0815,1.08162,1959,1,0
1720609200,1.08161,1.08201,1.08119,1.08153,1633,0,0
1720612800,1.08151,1.08251,1.08145,1.0818699999999999,1689,0,0
1720616400,1.0818699999999999,1.08239,1.08133,1.08218,1510,0,0
1720620000,1.08215,1.08268,1.08197,1.08256,1410,1,0
1720623600,1.08254,1.08281,1.08231,1.0827,1707,0,0
1720627200,1.08269,1.08288,1.08201,1.08225,2273,0,0
1720630800,1.08226,1.08284,1.08198,1.08232,2359,0,0
1720634400,1.08234,1.08276,1.0821,1.08223,1800,0,0
1720638000,1.08226,1.08277,1.08215,1.08269,1252,0,0
1720641600,1.08269,1.08287,1.08208,1.08221,1366,0,0
1720645200,1.08221,1.08252,1.08174,1.0825,1130,1,0
1720648800,1.08249,1.08296,1.08238,1.08288,890,0,0
1720652400,1.08288,1.08299,1.08274,1.08296,649,1,0
1720656000,1.08284,1.08299,1.08249,1.08286,222,9,0
1720659600,1.08294,1.08332,1.08294,1.08328,371,1,0
1720663200,1.08329,1.08365,1.0830899999999999,1.08331,458,1,0
1720666800,1.08331,1.08367,1.08324,1.08351,834,1,0
1720670400,1.08351,1.084,1.08323,1.08393,774,1,0
1720674000,1.08394,1.08402,1.08369,1.08372,610,1,0
1720677600,1.08371,1.08389,1.08355,1.08379,635,1,0
1720681200,1.08379,1.0838700000000001,1.08355,1.08364,473,1,0
1720684800,1.08364,1.08377,1.08344,1.08344,628,0,0
1720688400,1.08343,1.08396,1.08321,1.08341,1541,1,0
1720692000,1.0834,1.084,1.08322,1.08395,1655,1,0
1720695600,1.08395,1.08477,1.08382,1.08473,1493,0,0
1720699200,1.08474,1.08527,1.0843099999999999,1.08468,1583,1,0
1720702800,1.08467,1.08524,1.08454,1.08488,1314,0,0
1720706400,1.08488,1.08577,1.08488,1.08547,1378,1,0
1720710000,1.08547,1.08995,1.08446,1.08874,4038,0,0
1720713600,1.08868,1.0899,1.08686,1.08866,4900,0,0
1720717200,1.08866,1.08897,1.08706,1.08784,3739,0,0
1720720800,1.08785,1.08807,1.0866500000000001,1.08696,3010,0,0
1720724400,1.08695,1.08705,1.08639,1.08669,1931,0,0
1720728000,1.08669,1.08674,1.08598,1.08608,2223,0,0
1720731600,1.08608,1.08691,1.08603,1.08679,1649,1,0
1720735200,1.08679,1.087,1.08641,1.08648,1344,0,0
1720738800,1.08644,1.08677,1.0864,1.08677,596,0,0
1720742400,1.08676,1.08678,1.08598,1.08663,253,10,0
1720746000,1.08657,1.08682,1.08638,1.08663,684,1,0
1720749600,1.0866500000000001,1.08743,1.08649,1.08741,1503,0,0
1720753200,1.08739,1.08744,1.08678,1.08698,1626,0,0
1720756800,1.08698,1.0872,1.08637,1.08646,1106,1,0
1720760400,1.08647,1.08674,1.08634,1.08659,1124,1,0
1720764000,1.08657,1.08708,1.08645,1.08688,1038,1,0
1720767600,1.08688,1.0871,1.08682,1.08698,778,1,0
1720771200,1.08701,1.08724,1.08676,1.08693,1071,1,0
1720774800,1.08697,1.08722,1.08632,1.0865,1616,0,0
1720778400,1.08649,1.08761,1.08619,1.08754,1903,1,0
1720782000,1.08755,1.08872,1.08753,1.08867,1883,1,0
1720785600,1.08867,1.0889199999999999,1.08814,1.08852,1538,0,0
1720789200,1.08851,1.08918,1.08846,1.089,1430,0,0
1720792800,1.089,1.08923,1.08865,1.08876,1438,1,0
1720796400,1.08877,1.08928,1.08727,1.08905,3551,1,0
1720800000,1.0891,1.0898,1.08867,1.08949,3655,0,0
1720803600,1.08962,1.09094,1.08931,1.0909200000000001,3404,0,0
1720807200,1.0909200000000001,1.09107,1.09011,1.09012,2244,0,0
1720810800,1.09012,1.09053,1.09005,1.09046,1690,0,0
1720814400,1.09047,1.09073,1.0901,1.09063,1051,1,0
1720818000,1.09063,1.09066,1.0901,1.09063,1053,1,0
1720821600,1.09062,1.09113,1.09048,1.09064,1398,1,0
1720825200,1.09065,1.09079,1.09038,1.09055,720,1,0
1721001600,1.0886,1.08955,1.08818,1.08898,558,1,0
1721005200,1.08899,1.08927,1.08845,1.0887,1030,0,0
1721008800,1.08871,1.08883,1.08833,1.08857,864,1,0
1721012400,1.08858,1.08888,1.08834,1.08882,1190,0,0
1721016000,1.08883,1.089,1.08859,1.08897,1164,1,0
1721019600,1.08897,1.08919,1.08864,1.08917,884,0,0
1721023200,1.08917,1.08957,1.08907,1.0894,736,1,0
1721026800,1.0894,1.08947,1.08925,1.08936,547,0,0
1721030400,1.08935,1.0896,1.08925,1.08943,652,1,0
1721034000,1.08943,1.08961,1.0886,1.08893,1749,1,0
1721037600,1.08898,1.08964,1.08836,1.08957,2166,0,0
1721041200,1.08958,1.09093,1.08957,1.09083,1820,0,0
1721044800,1.09083,1.09151,1.09068,1.09129,1728,0,0
1721048400,1.09129,1.09202,1.09049,1.09098,1912,0,0
1721052000,1.09095,1.09149,1.09053,1.09055,1953,1,0
1721055600,1.09055,1.09087,1.09019,1.09072,2181,0,0
1721059200,1.09073,1.09165,1.09067,1.09152,2422,0,0
1721062800,1.09152,1.09177,1.09076,1.09171,2499,0,0
1721066400,1.09171,1.09222,1.091,1.09118,2114,1,0
1721070000,1.09116,1.09171,1.09,1.09062,2418,0,0
1721073600,1.09062,1.09063,1.08933,1.08947,2525,0,0
1721077200,1.08948,1.09018,1.08933,1.09015,1610,0,0
1721080800,1.09012,1.09013,1.08961,1.08988,1795,1,0
1721084400,1.08989,1.08992,1.08933,1.08937,849,1,0
1721088000,1.08884,1.08971,1.08884,1.08957,264,1,0
1721091600,1.08957,1.08964,1.08941,1.08944,508,0,0
1721095200,1.08944,1.08986,1.08944,1.08981,528,1,0
1721098800,1.08983,1.08983,1.0890900000000001,1.08913,1058,0,0
1721102400,1.08915,1.08933,1.08903,1.08924,1194,0,0
1721106000,1.08925,1.08933,1.08886,1.0891,798,0,0
1721109600,1.08908,1.08941,1.08908,1.0893,691,0,0
1721113200,1.0893,1.08945,1.08917,1.08924,566,0,0
1721116800,1.08925,1.08926,1.08872,1.08886,856,1,0
1721120400,1.08885,1.08908,1.08834,1.08886,1725,0,0
1721124000,1.08885,1.09003,1.08885,1.08991,2107,0,0
1721127600,1.08991,1.09027,1.08939,1.09003,2083,1,0
1721131200,1.09003,1.09041,1.08938,1.08979,2140,0,0
1721134800,1.08979,1.0903,1.08959,1.08988,1498,0,0
1721138400,1.08989,1.09038,1.08944,1.0902,1598,1,0
1721142000,1.09021,1.09055,1.08757,1.08807,2892,0,0
1721145600,1.0881,1.08832,1.08715,1.08832,2674,0,0
1721149200,1.08832,1.0884800000000001,1.08731,1.08784,2582,0,0
1721152800,1.08785,1.08861,1.08784,1.08844,2265,1,0
1721156400,1.08845,1.0889,1.08813,1.08888,1713,1,0
1721160000,1.08888,1.08923,1.08877,1.0892,1227,1,0
1721163600,1.08919,1.08972,1.08904,1.08957,1228,0,0
1721167200,1.08958,1.09028,1.0895299999999999,1.09017,1255,1,0
1721170800,1.09017,1.09027,1.08974,1.08987,767,1,0
1721174400,1.08968,1.08994,1.08958,1.08984,221,1,0
1721178000,1.0898,1.09021,1.08972,1.09021,517,0,0
1721181600,1.09021,1.09029,1.09001,1.09021,674,1,0
1721185200,1.09021,1.09029,1.08958,1.08976,998,0,0
1721188800,1.08976,1.09029,1.08955,1.09023,1046,1,0
1721192400,1.09024,1.09069,1.09009,1.09043,761,1,0
1721196000,1.09043,1.09063,1.09004,1.09063,757,1,0
1721199600,1.09063,1.09067,1.0902,1.0903,600,1,0
1721203200,1.0903,1.09068,1.09008,1.09048,993,0,0
1721206800,1.09046,1.09055,1.08974,1.08974,2120,0,0
1721210400,1.08974,1.09134,1.0895,1.09081,2940,1,0
1721214000,1.09085,1.09436,1.09076,1.09417,2917,0,0
1721217600,1.09419,1.09448,1.09358,1.09437,2668,0,0
1721221200,1.09436,1.09447,1.09302,1.09307,1791,0,0
1721224800,1.09307,1.09419,1.09289,1.09347,2061,0,0
1721228400,1.09343,1.0944,1.0932,1.09424,2531,0,0
1721232000,1.09424,1.0948,1.09355,1.09387,3051,0,0
1721235600,1.09386,1.09387,1.09314,1.09324,3209,0,0
1721239200,1.09324,1.09361,1.09276,1.09324,2319,0,0
1721242800,1.09324,1.09336,1.09237,1.09296,2129,1,0
1721246400,1.09298,1.09363,1.09283,1.09312,1673,0,0
1721250000,1.09313,1.09395,1.09304,1.09369,1480,1,0
1721253600,1.09367,1.09397,1.09347,1.09362,1432,0,0
1721257200,1.09361,1.094,1.0935,1.09388,571,0,0
1721260800,1.0937999999999999,1.0939,1.09375,1.09384,104,1,0
1721264400,1.09384,1.09398,1.09382,1.09396,407,1,0
1721268000,1.09396,1.0941,1.09386,1.09403,793,1,0
1721271600,1.09402,1.09408,1.09366,1.0937000000000001,1057,0,0
1721275200,1.0937000000000001,1.09391,1.0934,1.09343,1415,0,0
1721278800,1.09343,1.09358,1.0932,1.09349,1029,1,0
1721282400,1.0935,1.09364,1.09323,1.09328,917,0,0
1721286000,1.09329,1.09363,1.09317,1.09335,883,0,0
1721289600,1.09335,1.09382,1.09327,1.0937000000000001,1110,0,0
1721293200,1.09367,1.09371,1.09276,1.09311,1959,0,0
1721296800,1.0931,1.09351,1.09262,1.09314,2594,0,0
1721300400,1.09314,1.09386,1.09291,1.09306,2044,0,0
1721304000,1.09306,1.09317,1.09271,1.09308,1532,0,0
1721307600,1.09308,1.09361,1.09286,1.09329,1443,0,0
1721311200,1.09329,1.09332,1.0926,1.09275,1563,0,0
1721314800,1.09275,1.0937000000000001,1.09238,1.09285,2755,0,0
1721318400,1.09285,1.09291,1.09072,1.09114,3232,1,0
1721322000,1.09112,1.09165,1.0905,1.09147,2847,0,0
1721325600,1.09148,1.09182,1.09049,1.09122,2558,0,0
1721329200,1.0912,1.09163,1.0911,1.0916,2092,0,0
1721332800,1.09159,1.09164,1.09066,1.09069,1469,0,0
1721336400,1.09069,1.09074,1.08955,1.08989,1757,1,0
1721340000,1.08988,1.08999,1.08936,1.08969,2027,1,0
1721343600,1.0897000000000001,1.08987,1.08944,1.08959,650,0,0
1721347200,1.08955,1.08979,1.0892,1.08965,309,2,0
1721350800,1.08968,1.09001,1.08957,1.08974,541,0,0
1721354400,1.08975,1.09017,1.08966,1.09003,577,0,0
1721358000,1.09003,1.09003,1.08908,1.0892,1465,1,0
1721361600,1.0892,1.08947,1.08863,1.08876,1342,0,0
1721365200,1.08877,1.08923,1.08873,1.08917,1182,1,0
1721368800,1.0892,1.08922,1.08878,1.08884,782,1,0
1721372400,1.08884,1.08896,1.08861,1.0887,675,1,0
1721376000,1.0887,1.08904,1.08846,1.0889,1060,1,0
1721379600,1.0889,1.08896,1.08833,1.0885,1878,0,0
1721383200,1.0885,1.08904,1.08818,1.08878,2788,0,0
1721386800,1.08878,1.08878,1.08762,1.08791,2439,0,0
1721390400,1.08789,1.08846,1.08775,1.08805,1779,0,0
1721394000,1.08802,1.08863,1.08774,1.08841,1838,0,0
1721397600,1.08841,1.08934,1.0883,1.08931,1765,1,0
1721401200,1.0893,1.08941,1.08845,1.0889,2304,1,0
1721404800,1.0889,1.08897,1.08814,1.08815,2825,0,0
1721408400,1.08816,1.08901,1.08794,1.08896,2746,0,0
1721412000,1.08897,1.089,1.08835,1.0888,1870,1,0
1721415600,1.0888,1.08911,1.0884,1.08849,1796,0,0
1721419200,1.0885,1.08854,1.08808,1.08839,1679,1,0
1721422800,1.08838,1.08846,1.08754,1.0878700000000001,1572,1,0
1721426400,1.0878700000000001,1.08823,1.08767,1.08793,1546,1,0
1721430000,1.08789,1.08839,1.0878700000000001,1.08839,796,0,0
1721606400,1.0888,1.0888,1.08796,1.08837,439,0,0
1721610000,1.08839,1.09001,1.08839,1.08998,688,0,0
1721613600,1.08998,1.09025,1.08984,1.08989,1164,1,0
1721617200,1.08989,1.08997,1.08924,1.08939,1044,0,0
1721620800,1.08939,1.0895,1.08847,1.08865,1108,1,0
1721624400,1.08862,1.08952,1.08846,1.08927,1243,0,0
1721628000,1.08927,1.08937,1.08907,1.08915,688,0,0
1721631600,1.08915,1.08926,1.0887,1.08874,688,1,0
1721635200,1.08875,1.08876,1.08824,1.08846,891,1,0
1721638800,1.08842,1.08903,1.08788,1.08808,2370,0,0
1721642400,1.08809,1.0888,1.08804,1.08872,2520,0,0
1721646000,1.08873,1.08925,1.08847,1.0888,1881,1,0
1721649600,1.08881,1.08954,1.08869,1.08919,1508,0,0
1721653200,1.08918,1.08927,1.08854,1.08894,1714,0,0
