ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id,outcome,formatted_type,Cumulative_Profit_Loss
51674440785,51706503154,2024-10-16 14:21:24,1729088484921,0,0,234000,51706503154,3,1.0,1.08927,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8071.799999999998
51674441058,51706503412,2024-10-16 14:21:29,1729088489049,1,1,234000,51706503154,4,1.0,1.08922,0.0,0.0,-5.0,0.0,EURUSD,[sl 1.08922],,loss,sell,-8076.799999999998
51674443556,51706505913,2024-10-16 14:22:19,1729088539731,0,0,234000,51706505913,3,1.0,1.08925,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8076.799999999998
51674445154,51706507520,2024-10-16 14:22:50,1729088570094,0,0,234000,51706507520,3,1.0,1.0892,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8076.799999999998
51674448853,51706511273,2024-10-16 14:23:49,1729088629934,1,0,234000,51706511273,3,1.0,1.08908,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8076.799999999998
51674451113,51706513553,2024-10-16 14:24:20,1729088660309,0,0,234000,51706513553,3,1.0,1.0891,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8076.799999999998
51674452550,51706515022,2024-10-16 14:24:50,1729088690658,0,0,234000,51706515022,3,1.0,1.08908,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8076.799999999998
51674453383,51706515855,2024-10-16 14:25:08,1729088708237,1,1,0,51706515022,0,1.0,1.08911,0.0,0.0,3.0,0.0,EURUSD,,,profit,sell,-8073.799999999998
51674454162,51706516648,2024-10-16 14:25:20,1729088720990,1,0,234000,51706516648,3,1.0,1.0890900000000001,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8073.799999999998
51674457567,51706520021,2024-10-16 14:25:58,1729088758389,1,1,0,51706507520,0,1.0,1.08908,0.0,0.0,-12.0,0.0,EURUSD,,,loss,sell,-8085.799999999998
51674457950,51706520407,2024-10-16 14:26:05,1729088765399,1,1,0,51706505913,0,1.0,1.08904,0.0,0.0,-21.0,0.0,EURUSD,,,loss,sell,-8106.799999999998
51674458159,51706520618,2024-10-16 14:26:07,1729088767583,0,1,0,51706516648,0,1.0,1.08908,0.0,0.0,1.0,0.0,EURUSD,,,profit,buy,-8105.799999999998
51674459042,51706521512,2024-10-16 14:26:23,1729088783745,0,1,0,51706511273,0,1.0,1.08905,0.0,0.0,3.0,0.0,EURUSD,,,profit,buy,-8102.799999999998
51674460763,51706523266,2024-10-16 14:26:52,1729088812247,0,0,234000,51706523266,3,1.0,1.08905,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8102.799999999998
51674462762,51706525278,2024-10-16 14:27:31,1729088851283,1,1,0,51706523266,0,1.0,1.08908,0.0,0.0,3.0,0.0,EURUSD,,,profit,sell,-8099.799999999998
51674463408,51706525936,2024-10-16 14:27:45,1729088865512,0,0,234000,51706525936,3,1.0,1.08907,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8099.799999999998
51674464663,51706527202,2024-10-16 14:28:13,1729088893647,1,1,234000,51706525936,5,1.0,1.0890900000000001,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08909],,profit,sell,-8097.799999999998
51674464753,51706527293,2024-10-16 14:28:15,1729088895857,1,0,234000,51706527293,3,1.0,1.08912,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8097.799999999998
51674464977,51706527530,2024-10-16 14:28:22,1729088902140,0,1,234000,51706527293,5,1.0,1.0891,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08910],,profit,buy,-8095.799999999998
51674469305,51706531799,2024-10-16 14:29:16,1729088956602,0,0,234000,51706531799,3,1.0,1.0890900000000001,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8095.799999999998
51674471049,51706533541,2024-10-16 14:29:46,1729088986954,0,0,234000,51706533541,3,1.0,1.08913,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8095.799999999998
51674471862,51706534381,2024-10-16 14:30:01,1729089001045,1,1,234000,51706531799,5,1.0,1.08911,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08911],,profit,sell,-8093.799999999998
51674471864,51706534382,2024-10-16 14:30:01,1729089001046,1,1,234000,51706533541,5,1.0,1.08912,0.0,0.0,-1.0,0.0,EURUSD,[tp 1.08912],,loss,sell,-8094.799999999998
51674472572,51706535082,2024-10-16 14:30:11,1729089011304,1,1,0,51706513553,0,1.0,1.08914,0.0,0.0,4.0,0.0,EURUSD,,,profit,sell,-8090.799999999998
51674473047,51706535548,2024-10-16 14:30:17,1729089017301,0,0,234000,51706535548,3,1.0,1.08926,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8090.799999999998
51674474645,51706537161,2024-10-16 14:30:47,1729089047641,0,0,234000,51706537161,3,1.0,1.08922,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8090.799999999998
51674475943,51706538428,2024-10-16 14:31:08,1729089068838,1,1,234000,51706537161,5,1.0,1.08924,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08924],,profit,sell,-8088.799999999998
51674476462,51706538953,2024-10-16 14:31:18,1729089078000,0,0,234000,51706538953,3,1.0,1.08929,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8088.799999999998
51674478091,51706540607,2024-10-16 14:31:48,1729089108346,0,0,234000,51706540607,3,1.0,1.08923,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8088.799999999998
51674478714,51706541217,2024-10-16 14:32:03,1729089123894,1,1,234000,51706540607,5,1.0,1.08925,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08925],,profit,sell,-8086.799999999998
51674481225,51706543682,2024-10-16 14:32:37,1729089157736,1,0,234000,51706543682,3,10.0,1.08924,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8086.799999999998
51674481573,51706544026,2024-10-16 14:32:42,1729089162526,1,1,234000,51706535548,5,1.0,1.08928,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08928],,profit,sell,-8084.799999999998
51674483382,51706545848,2024-10-16 14:33:08,1729089188087,0,0,234000,51706545848,3,10.0,1.08933,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8084.799999999998
51674484510,51706546988,2024-10-16 14:33:24,1729089204894,1,1,234000,51706538953,5,1.0,1.08931,0.0,0.0,2.0,0.0,EURUSD,[tp 1.08931],,profit,sell,-8082.799999999998
51674487718,51706550201,2024-10-16 14:34:09,1729089249657,1,1,234000,51706545848,5,10.0,1.08935,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08935],,profit,sell,-8062.799999999998
51674517235,51706579557,2024-10-16 14:42:19,1729089739647,0,1,234000,51706543682,5,10.0,1.08922,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08922],,profit,buy,-8042.799999999998
51674519601,51706581932,2024-10-16 14:42:55,1729089775642,0,0,234000,51706581932,3,10.0,1.08925,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8042.799999999998
51674523820,51706586195,2024-10-16 14:44:02,1729089842351,1,1,234000,51706581932,5,10.0,1.08927,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08927],,profit,sell,-8022.799999999998
51674537873,51706600258,2024-10-16 14:47:34,1729090054914,1,0,234000,51706600258,3,10.0,1.08924,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8022.799999999998
51674538534,51706600932,2024-10-16 14:47:48,1729090068701,0,1,234000,51706600258,5,10.0,1.08922,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08922],,profit,buy,-8002.799999999998
51674539504,51706601919,2024-10-16 14:48:05,1729090085256,1,0,234000,51706601919,3,10.0,1.08916,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8002.799999999998
51674541510,51706603940,2024-10-16 14:48:35,1729090115656,1,0,234000,51706603940,3,10.0,1.08927,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8002.799999999998
51674543139,51706605533,2024-10-16 14:49:06,1729090146413,0,0,234000,51706605533,3,10.0,1.08939,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8002.799999999998
51674544790,51706607160,2024-10-16 14:49:36,1729090176761,0,0,234000,51706607160,3,10.0,1.08938,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8002.799999999998
51674551250,51706613635,2024-10-16 14:51:21,1729090281670,0,1,234000,51706603940,5,10.0,1.08925,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08925],,profit,buy,-7982.799999999998
51674552772,51706615147,2024-10-16 14:51:37,1729090297523,1,0,234000,51706615147,3,10.0,1.08919,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-7982.799999999998
51674561335,51706623725,2024-10-16 14:53:35,1729090415910,1,1,234000,51706607160,5,10.0,1.0894,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08940],,profit,sell,-7962.799999999998
51674564036,51706626427,2024-10-16 14:54:25,1729090465679,1,1,234000,51706605533,5,10.0,1.08941,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08941],,profit,sell,-7942.799999999998
51674600135,51706662656,2024-10-16 15:03:35,1729091015089,0,0,234000,51706662656,3,10.0,1.08949,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-7942.799999999998
51674600320,51706662842,2024-10-16 15:03:40,1729091020049,1,1,234000,51706662656,5,10.0,1.08951,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08951],,profit,sell,-7922.799999999998
51674601053,51706663540,2024-10-16 15:03:48,1729091028955,0,1,234000,51706601919,4,10.0,1.08966,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.08966],,loss,buy,-8422.8
51674601216,51706663706,2024-10-16 15:03:49,1729091029954,0,1,234000,51706615147,4,10.0,1.08969,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.08969],,loss,buy,-8922.8
51674603165,51706665602,2024-10-16 15:04:05,1729091045788,1,0,234000,51706665602,3,10.0,1.08965,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8922.8
51674606393,51706668775,2024-10-16 15:04:36,1729091076127,1,0,234000,51706668775,3,10.0,1.08977,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8922.8
51674617295,51706679493,2024-10-16 15:06:28,1729091188832,0,1,234000,51706668775,5,10.0,1.08975,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08975],,profit,buy,-8902.8
51674620684,51706682917,2024-10-16 15:07:14,1729091234227,1,0,0,51706682917,1,2.0,1.08961,0.0,0.0,0.0,0.0,EURUSD,,,no profit/loss,sell,-8902.8
51674621789,51706684034,2024-10-16 15:07:29,1729091249625,0,1,234000,51706665602,5,10.0,1.08963,0.0,0.0,20.0,0.0,EURUSD,[tp 1.08963],,profit,buy,-8882.8
51674627818,51706689988,2024-10-16 15:09:02,1729091342311,0,0,234000,51706689988,3,10.0,1.08966,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8882.8
51674629288,51706691469,2024-10-16 15:09:32,1729091372820,0,0,234000,51706691469,3,10.0,1.08961,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8882.8
51674632351,51706694571,2024-10-16 15:10:20,1729091420493,1,1,0,51706691469,0,10.0,1.08965,0.0,0.0,40.0,0.0,EURUSD,,,profit,sell,-8842.8
51674635091,51706697317,2024-10-16 15:11:03,1729091463718,0,0,234000,51706697317,3,10.0,1.08967,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8842.8
51674638201,51706700444,2024-10-16 15:12:12,1729091532668,1,1,0,51706689988,0,10.0,1.08972,0.0,0.0,60.0,0.0,EURUSD,,,profit,sell,-8782.8
51674638275,51706700521,2024-10-16 15:12:14,1729091534297,1,1,0,51706697317,0,10.0,1.08972,0.0,0.0,50.0,0.0,EURUSD,,,profit,sell,-8732.8
51674639289,51706701543,2024-10-16 15:12:34,1729091554444,1,0,234000,51706701543,3,10.0,1.08977,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8732.8
51674640862,51706703118,2024-10-16 15:13:04,1729091584832,1,0,234000,51706703118,3,10.0,1.08971,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8732.8
51674641231,51706703488,2024-10-16 15:13:09,1729091589893,0,1,0,51706701543,0,10.0,1.08975,0.0,0.0,20.0,0.0,EURUSD,,,profit,buy,-8712.8
51674642897,51706705171,2024-10-16 15:13:35,1729091615207,1,0,234000,51706705171,3,10.0,1.08971,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8712.8
51674645633,51706707947,2024-10-16 15:14:36,1729091676144,0,0,234000,51706707947,3,10.0,1.08983,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8712.8
51674647142,51706709432,2024-10-16 15:15:06,1729091706520,0,0,234000,51706709432,3,10.0,1.0898,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8712.8
51674664236,51706726423,2024-10-16 15:18:44,1729091924669,1,1,0,51706709432,0,10.0,1.08985,0.0,0.0,50.0,0.0,EURUSD,,,profit,sell,-8662.8
51674670019,51706732322,2024-10-16 15:20:07,1729092007926,0,1,0,51706703118,0,10.0,1.08966,0.0,0.0,50.0,0.0,EURUSD,,,profit,buy,-8612.8
51674670025,51706732328,2024-10-16 15:20:07,1729092007962,0,0,234000,51706732328,3,10.0,1.08966,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8612.8
51674670669,51706732906,2024-10-16 15:20:10,1729092010482,0,1,0,51706705171,0,10.0,1.08965,0.0,0.0,60.0,0.0,EURUSD,,,profit,buy,-8552.8
51674672350,51706734540,2024-10-16 15:20:20,1729092020482,0,1,0,51706682917,0,2.0,1.08964,0.0,0.0,-6.0,0.0,EURUSD,,,loss,buy,-8558.8
51674673543,51706735728,2024-10-16 15:20:27,1729092027612,1,1,0,51706732328,0,10.0,1.08969,0.0,0.0,30.0,0.0,EURUSD,,,profit,sell,-8528.8
51674674913,51706737109,2024-10-16 15:20:38,1729092038629,0,0,234000,51706737109,3,10.0,1.08973,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8528.8
51674677951,51706740172,2024-10-16 15:21:09,1729092069694,1,0,234000,51706740172,3,10.0,1.08964,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8528.8
51674680499,51706742732,2024-10-16 15:21:40,1729092100427,1,0,234000,51706742732,3,10.0,1.0897000000000001,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8528.8
51674682654,51706744905,2024-10-16 15:22:11,1729092131724,1,1,0,51706737109,0,10.0,1.08978,0.0,0.0,50.0,0.0,EURUSD,,,profit,sell,-8478.8
51674684483,51706746737,2024-10-16 15:22:41,1729092161218,0,0,234000,51706746737,3,10.0,1.0898,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8478.8
51674701144,51706763463,2024-10-16 15:25:53,1729092353851,1,1,234000,51706746737,5,10.0,1.0899,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08990],,profit,sell,-8378.8
51674701527,51706763789,2024-10-16 15:25:55,1729092355209,1,1,234000,51706707947,5,10.0,1.08993,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08993],,profit,sell,-8278.8
51674703727,51706766028,2024-10-16 15:26:12,1729092372406,0,0,234000,51706766028,3,10.0,1.09,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8278.8
51674706264,51706768506,2024-10-16 15:26:35,1729092395521,1,1,0,51706766028,0,10.0,1.09007,0.0,0.0,70.0,0.0,EURUSD,,,profit,sell,-8208.8
51674706988,51706769104,2024-10-16 15:26:36,1729092396696,0,1,234000,51706740172,4,10.0,1.0901399999999999,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.09014],,loss,buy,-8708.8
51674708033,51706770155,2024-10-16 15:26:47,1729092407899,0,0,234000,51706770155,3,10.0,1.09015,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8708.8
51674717158,51706779329,2024-10-16 15:28:19,1729092499221,1,0,234000,51706779329,3,10.0,1.08993,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8708.8
51674722897,51706785127,2024-10-16 15:29:36,1729092576374,0,1,0,51706779329,0,10.0,1.08986,0.0,0.0,70.0,0.0,EURUSD,,,profit,buy,-8638.8
51674726351,51706788584,2024-10-16 15:30:20,1729092620212,0,0,234000,51706788584,3,10.0,1.08996,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-8638.8
51674732838,51706795061,2024-10-16 15:31:20,1729092680670,1,0,234000,51706795061,3,10.0,1.08986,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8638.8
51674741271,51706803519,2024-10-16 15:32:47,1729092767421,0,1,234000,51706795061,5,10.0,1.08976,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08976],,profit,buy,-8538.8
51674743880,51706806128,2024-10-16 15:33:21,1729092801316,1,0,234000,51706806128,3,10.0,1.08971,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8538.8
51674753917,51706816233,2024-10-16 15:35:31,1729092931319,1,1,234000,51706770155,4,10.0,1.08965,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.08965],,loss,sell,-9038.8
51674754526,51706816838,2024-10-16 15:35:41,1729092941593,0,1,0,51706742732,0,10.0,1.08968,0.0,0.0,20.0,0.0,EURUSD,,,profit,buy,-9018.8
51674755246,51706817560,2024-10-16 15:35:50,1729092950045,0,1,234000,51706806128,5,10.0,1.08961,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08961],,profit,buy,-8918.8
51674755403,51706817714,2024-10-16 15:35:52,1729092952107,1,0,234000,51706817714,3,10.0,1.08955,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-8918.8
51674758024,51706820299,2024-10-16 15:36:17,1729092977793,1,1,234000,51706788584,4,10.0,1.08946,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.08946],,loss,sell,-9418.8
51674758400,51706820669,2024-10-16 15:36:22,1729092982469,0,0,234000,51706820669,3,10.0,1.08949,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-9418.8
51674758803,51706821068,2024-10-16 15:36:26,1729092986615,0,1,234000,51706817714,5,10.0,1.08945,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08945],,profit,buy,-9318.8
51674762308,51706824560,2024-10-16 15:36:52,1729093012859,0,0,234000,51706824560,3,10.0,1.08948,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-9318.8
51674771577,51706833859,2024-10-16 15:38:23,1729093103463,1,0,234000,51706833859,3,10.0,1.0893,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9318.8
51674774477,51706836763,2024-10-16 15:38:53,1729093133823,1,0,234000,51706836763,3,10.0,1.08929,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9318.8
51674781771,51706844064,2024-10-16 15:40:26,1729093226037,0,1,234000,51706833859,5,10.0,1.0892,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08920],,profit,buy,-9218.8
51674781772,51706844065,2024-10-16 15:40:26,1729093226038,0,1,234000,51706836763,5,10.0,1.08919,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08919],,profit,buy,-9118.8
51674784048,51706846352,2024-10-16 15:40:54,1729093254518,1,0,234000,51706846352,3,10.0,1.0890900000000001,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9118.8
51674786247,51706848558,2024-10-16 15:41:24,1729093284929,1,0,234000,51706848558,3,10.0,1.0891,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9118.8
51674791177,51706853472,2024-10-16 15:42:40,1729093360165,1,1,234000,51706820669,4,10.0,1.08899,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.08899],,loss,sell,-9618.8
51674791319,51706853624,2024-10-16 15:42:40,1729093360666,1,1,234000,51706824560,4,10.0,1.08898,0.0,0.0,-500.0,0.0,EURUSD,[sl 1.08898],,loss,sell,-10118.8
51674791328,51706853626,2024-10-16 15:42:40,1729093360667,0,1,234000,51706846352,5,10.0,1.08899,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08899],,profit,buy,-10018.8
51674791333,51706853627,2024-10-16 15:42:40,1729093360667,0,1,234000,51706848558,5,10.0,1.089,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08900],,profit,buy,-9918.8
51674792380,51706854663,2024-10-16 15:42:55,1729093375494,1,0,234000,51706854663,3,10.0,1.08893,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9918.8
51674794387,51706856644,2024-10-16 15:43:25,1729093405868,1,0,234000,51706856644,3,10.0,1.08889,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9918.8
51674804891,51706867100,2024-10-16 15:45:26,1729093526557,0,0,234000,51706867100,3,10.0,1.08908,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,buy,-9918.8
51674823771,51706885848,2024-10-16 15:49:26,1729093766911,0,1,234000,51706854663,5,10.0,1.08883,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08883],,profit,buy,-9818.8
51674824127,51706886194,2024-10-16 15:49:29,1729093769986,0,1,234000,51706856644,5,10.0,1.08879,0.0,0.0,100.0,0.0,EURUSD,[tp 1.08879],,profit,buy,-9718.8
51674825311,51706887363,2024-10-16 15:49:39,1729093779284,1,0,234000,51706887363,3,10.0,1.08875,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-9718.8
51674832411,51706894337,2024-10-16 15:50:49,1729093849894,1,1,0,51706867100,0,10.0,1.08871,0.0,0.0,-370.0,0.0,EURUSD,,,loss,sell,-10088.8
51674838854,51706900826,2024-10-16 15:52:10,1729093930060,1,0,234000,51706900826,3,10.0,1.0887,0.0,0.0,0.0,0.0,EURUSD,Automated trade,,no profit/loss,sell,-10088.8
51674932354,51706992954,2024-10-16 16:06:22,1729094782304,0,1,0,51706887363,0,10.0,1.08883,0.0,0.0,-80.0,0.0,EURUSD,,,loss,buy,-10168.8
51674952321,51707012915,2024-10-16 16:09:51,1729094991870,0,1,0,51706900826,1,10.0,1.08876,0.0,0.0,-60.0,0.0,EURUSD,,,loss,buy,-10228.8
